animeID, name,animeID
914,Ike! Ina-chuu Takkyuubu,914
915,Ginga Densetsu Weed,915
916,Tokkou,916
917,Riding Bean,917
918,Gintama,918
919,Ray The Animation,919
920,Nurse Witch Komugi-chan Magikarte Special,920
921,Nurse Witch Komugi-chan Magikarte Z,921
924,Transformers: Choujin Master Force,924
925,Transformers Headmasters,925
926,Transformers Victory,926
927,Transformers Superlink,927
929,Seisenshi Dunbine,929
930,Densetsu Kyojin Ideon,930
932,Ichigeki Sacchuu!! Hoihoi-san,932
933,Dai Mahou Touge,933
934,Higurashi no Naku Koro ni,934
935,Witchblade,935
936,Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,936
937,Appleseed,937
938,Shin Getter Robo tai Neo Getter Robo,938
940,Inukami!,940
941,Renkin San-kyuu Magical? Pokaan,941
942,Nishi no Yoki Majo: Astraea Testament,942
943,Yume Tsukai,943
944,The Third: Aoi Hitomi no Shoujo,944
949,Top wo Nerae! Gunbuster,949
950,Street Fighter Alpha: Generations,950
951,Chibi Maruko-chan,951
952,Magical Nyan Nyan Taruto,952
953,Jyu Oh Sei,953
956,Daikuu Maryuu Gaiking,956
957,Saiunkoku Monogatari,957
958,HeatGuy J,958
959,Shin Chou Kyou Ryo: Condor Hero,959
960,Shin Chou Kyou Ryo: Condor Hero II,960
961,Virtua Fighter,961
962,Aria The Natural,962
963,"Love Hina: Motoko no Sentaku, Koi ka Ken... ""Naku na""",963
964,Hit wo Nerae!,964
965,Yoshinaga-san'chi no Gargoyle,965
966,Crayon Shin-chan,966
967,Hokuto no Ken,967
968,Kakutou Bijin Wulong: Rebirth,968
969,Tsubasa Chronicle 2nd Season,969
970,Yokoyama Mitsuteru Sangokushi,970
971,Astro Boy: Tetsuwan Atom,971
972,Bible Black Gaiden,972
973,Glass no Kantai: La Legende du Vent de l'Univers,973
974,Dead Leaves,974
975,Yokohama Kaidashi Kikou,975
976,Yokohama Kaidashi Kikou: Quiet Country Cafe,976
977,Ginga Teikoku no Metsubou Gaiden: Aoki Ookami-tachi no Densetsu,977
978,Change!! Getter Robo: Sekai Saigo no Hi,978
979,Street Fighter Zero The Animation,979
981,Ichigo 100% OVA,981
983,Cosplay Complex: Extra Identification,983
984,Dragon Ball Z: Saiya-jin Zetsumetsu Keikaku,984
985,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,985
986,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,986
987,Dragon Ball GT: Gokuu Gaiden! Yuuki no Akashi wa Suushinchuu,987
989,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi,989
990,Kamisama Kazoku,990
991,Usagi-chan de Cue!!,991
992,Dual Parallel! Trouble Adventures,992
993,Dual Parallel! Trouble Adventures Special,993
994,Sin in the Rain,994
995,Tennis no Ouji-sama: Zenkoku Taikai-hen,995
996,Bishoujo Senshi Sailor Moon: Sailor Stars,996
997,Bishoujo Senshi Sailor Moon S: Kaguya Hime no Koibito,997
998,Blue Seed,998
999,Blue Seed 2,999
1000,Uchuu Kaizoku Captain Herlock,1000
1001,Tide-Line Blue: Kyoudai,1001
1002,Top wo Nerae 2! Diebuster,1002
1003,Aa! Megami-sama! (TV) Specials,1003
1004,Kanojo to Kanojo no Neko,1004
1005,Star Ocean EX,1005
1006,Tenchi Muyou! in Love,1006
1007,Ranma ½ OVA,1007
1008,Ranma ½ Specials,1008
1009,Battle Spirits: Ryuuko no Ken,1009
1010,Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou,1010
1011,Ranma ½ Super,1011
1012,Sexy Commando Gaiden: Sugoiyo!! Masaru-san Specials,1012
1013,Le Chevalier D'Eon,1013
1014,Chicchana Yukitsukai Sugar Specials,1014
1015,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,1015
1016,Gunnm,1016
1017,Majutsushi Orphen,1017
1018,Majutsushi Orphen: Revenge,1018
1019,Honoo no Mirage,1019
1021,Kaikan Phrase,1021
1022,Generator Gawl,1022
1023,Wolf's Rain OVA,1023
1025,Kachou Ouji,1025
1026,Yakumotatsu,1026
1027,Psychic Force,1027
1029,Omoide Poroporo,1029
1030,Heisei Tanuki Gassen Ponpoko,1030
1032,Kumo no You ni Kaze no You ni,1032
1033,Sennen Joyuu,1033
1035,Patalliro Saiyuuki!,1035
1036,Kashou no Tsuki: Aki Kyougen,1036
1037,Saint Beast: Seijuu Kourin-hen,1037
1038,Mizuiro,1038
1039,Mizuiro (2003),1039
1041,Zetsuai 1989,1041
1042,Bronze: Zetsuai Since 1989,1042
1043,Tokyo Babylon,1043
1044,Taiyou no Ouji: Horus no Daibouken,1044
1046,Elf wo Karu Mono-tachi II,1046
1047,On Your Mark,1047
1048,The SoulTaker: Tamashii-gari,1048
1049,Cello Hiki no Gauche (1982),1049
1050,Bobobo-bo Bo-bobo,1050
1052,Tokyo Juushouden,1052
1053,Tokyo Daigaku Monogatari,1053
1055,Blame!,1055
1056,Good Morning Call,1056
1057,Ippatsu Kiki Musume,1057
1058,Kidou Shinsengumi Moeyo Ken,1058
1059,Mutant Turtles: Choujin Densetsu-hen,1059
1060,Oruchuban Ebichu,1060
1062,Nekojiru Gekijou Jirujiru Original,1062
1064,Mazinkaiser,1064
1065,Touch,1065
1066,Shakugan no Shana Specials,1066
1067,Kishin Houkou Demonbane (TV),1067
1068,Chou Denji Robo Combattler V,1068
1069,Chou Denji Machine Voltes V,1069
1070,Love Get Chu,1070
1071,Memories Off #5 Togireta Film The Animation,1071
1072,Sweat Punch,1072
1074,Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen taikai Kaisai!!,1074
1075,Netrun-mon the Movie,1075
1076,Wizardry,1076
1078,Cardcaptor Sakura: Kero-chan ni Omakase!,1078
1079,Armitage III,1079
1080,Sentou Yousei Yukikaze,1080
1081,Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey,1081
1082,Hikari to Mizu no Daphne,1082
1083,Human Crossing,1083
1084,I''s,1084
1085,Interlude,1085
1086,Kenran Butou Sai: The Mars Daybreak,1086
1087,Kimagure Orange☆Road,1087
1088,Macross,1088
1089,Macross: Do You Remember Love?,1089
1090,Mobile Suit Gundam I,1090
1091,Mobile Suit Gundam II: Soldiers of Sorrow,1091
1092,Mobile Suit Gundam III: Encounters in Space,1092
1093,Oishinbo,1093
1094,One Piece: Umi no Heso no Daibouken-hen,1094
1095,Kidou Keisatsu Patlabor the Movie,1095
1096,Kidou Keisatsu Patlabor 2 the Movie,1096
1097,Lime-iro Senkitan,1097
1098,Samurai Girl Real Bout High School,1098
1099,Shadow Skill: Kurudaryuu Kousatsuhou no Himitsu,1099
1100,Soreyuke! Uchuu Senkan Yamamoto Yohko,1100
1101,Tenchi Muyou! Manatsu no Eve,1101
1102,Urda,1102
1103,Shinkon Gattai Godannar!!,1103
1104,Shinkon Gattai Godannar!! 2nd Season,1104
1105,Digital Juice,1105
1106,Eikyuu Kazoku,1106
1107,Youjuu Toshi,1107
1108,Senkaiden Houshin Engi,1108
1109,Monster Extra: Hottan,1109
1110,Mermaid Melody Pichi Pichi Pitch Pure,1110
1111,Vandread: Gekitou-hen,1111
1112,Vandread: Taidou-hen,1112
1113,One: Kagayaku Kisetsu e - True Stories,1113
1115,Handsome Girl,1115
1116,Junkers Come Here,1116
1117,Pokemon: Maboroshi no Pokemon Lugia Bakutan,1117
1118,Pokemon: Kesshoutou no Teiou Entei,1118
1119,Pokemon: Celebi Toki wo Koeta Deai,1119
1120,Pokemon: Mizu no Miyako no Mamorigami Latias to Latios,1120
1121,Pokemon Advanced Generation: Nanayo no Negaiboshi Jirachi,1121
1122,Pokemon Advanced Generation: Rekkuu no Houmonsha Deoxys,1122
1123,Bouken Ou Beet Excellion,1123
1124,Seikai no Danshou: Tanjou,1124
1126,Figure 17: Tsubasa & Hikaru,1126
1127,UFO Princess Valkyrie,1127
1128,UFO Princess Valkyrie 2: Juunigatsu no Yasoukyoku,1128
1129,UFO Princess Valkyrie: Special,1129
1130,Windaria,1130
1132,Digimon Frontier,1132
1133,Tenchi Muyou! GXP,1133
1135,Munto: Toki no Kabe wo Koete,1135
1136,Betterman,1136
1137,Mushrambo,1137
1138,Medarot,1138
1139,Monkey Magic,1139
1140,Giniro no Kami no Agito,1140
1141,Palme no Ki,1141
1142,Hachimitsu to Clover II,1142
1143,.hack//Intermezzo,1143
1144,Tenchi Muyou! in Love 2: Haruka Naru Omoi,1144
1145,Kaze no Youjinbou,1145
1146,Tenchi Muyou! Ryououki: Omatsuri Zenjitsu no Yoru!,1146
1148,Teito Monogatari,1148
1149,Choujuushin Gravion Zwei,1149
1151,Dominion,1151
1152,New Dominion Tank Police,1152
1153,Crying Freeman,1153
1154,Mother: Saigo no Shoujo Eve,1154
1155,Melty Lancer,1155
1156,I: Wish You Were Here,1156
1157,Final Fantasy: Unlimited,1157
1158,Geobreeders: File-X Chibi Neko Dakkan,1158
1159,Geobreeders 2: Mouryou Yuugekitai File-XX Ransen Toppa,1159
1160,Gundress,1160
1161,Maze☆Bakunetsu Jikuu (TV),1161
1162,Maze☆Bakunetsu Jikuu,1162
1163,Neo Ranga,1163
1164,Mahou Senshi Louie,1164
1165,Sakura Taisen: Ouka Kenran,1165
1166,Sakura Taisen: Gouka Kenran,1166
1167,Samurai Gun,1167
1168,Musekinin Kanchou Tylor OVA,1168
1169,Green Legend Ran,1169
1171,Slayers Excellent,1171
1172,Slayers Try,1172
1174,Munto,1174
1176,Unkai no Meikyuu Zeguy,1176
1178,Detonator Orgun,1178
1179,Gakuen Senki Muryou,1179
1180,Hyper Police,1180
1182,Shamanic Princess,1182
1183,Variable Geo,1183
1184,Lost Universe,1184
1185,Battle Athletess Daiundoukai,1185
1186,Battle Athletess Daiundoukai (TV),1186
1187,DNA² OVA,1187
1188,Momoiro Sisters,1188
1189,Eden's Bowy,1189
1190,Tennis no Ouji-sama: Sonzoku Yama no Hi,1190
1191,Saber Marionette J Again,1191
1193,Happy Seven: The TV Manga,1193
1194,Coyote Ragtime Show,1194
1195,Zero no Tsukaima,1195
1196,Masuda Kousuke Gekijou Gag Manga Biyori,1196
1198,Tsuyokiss,1198
1199,Nintama Rantarou,1199
1202,Ar Tonelico: Sekai no Owari de Utai Tsuzukeru Shoujo,1202
1203,Nitaboh,1203
1204,Kujira no Chouyaku,1204
1205,Aru Tabibito no Nikki,1205
1206,Ihatov Gensou: Kenji no Haru,1206
1207,Wata no Kuni Hoshi,1207
1208,Tatsu no Ko Tarou,1208
1209,Nasu: Andalusia no Natsu,1209
1210,NHK ni Youkoso!,1210
1211,Macross Plus Movie Edition,1211
1212,Oban Star-Racers,1212
1214,Binbou Shimai Monogatari,1214
1215,Mobile Suit Gundam SEED C.E.73: Stargazer,1215
1216,Boku wa Konomama Kaeranai,1216
1217,Seikimatsu★Darling,1217
1218,Tonagura!,1218
1219,Chocotto Sister,1219
1220,Hoshizora Kiseki,1220
1221,Demashita! Powerpuff Girls Z,1221
1222,Bokura ga Ita,1222
1223,Ame to Shoujo to Watashi no Tegami,1223
1224,Aquarian Age: Sign for Evolution,1224
1225,3x3 Eyes Seima Densetsu,1225
1226,Seihou Tenshi Angel Links,1226
1227,Shuten Douji,1227
1228,Chivas 1-2-3,1228
1230,Innocent Venus,1230
1231,Saber Marionette J to X,1231
1232,Saber Marionette R,1232
1233,Aozora Shoujo-tai,1233
1234,Hand Maid Mai,1234
1235,I''s Pure Bonus,1235
1236,SF Saiyuuki Starzinger,1236
1237,One Piece: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!,1237
1238,One Piece: Mamore! Saigo no Dai Butai,1238
1239,Bishoujo Senshi Sailor Moon SuperS,1239
1240,Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki,1240
1241,Mobile Suit Gundam SEED Destiny Final Plus: The Chosen Future,1241
1243,Night Head Genesis,1243
1244,Ankoku Shindenshou Takegami,1244
1245,Shihaisha no Tasogare,1245
1246,Yuugo: Koushounin,1246
1247,Project BLUE Chikyuu SOS,1247
1248,Zone of the Enders: 2167 Idolo,1248
1249,"Zone of the Enders: Dolores, I",1249
1250,Erementar Gerad,1250
1251,Fushigi no Umi no Nadia,1251
1252,Fushigi no Umi no Nadia: Original Movie,1252
1253,Saint Seiya: Meiou Hades Meikai-hen,1253
1254,Saint Seiya,1254
1255,Saint Seiya: Shinku no Shounen Densetsu,1255
1256,Saint Seiya: Jashin Eris,1256
1257,Saint Seiya: Meiou Hades Juuni Kyuu-hen,1257
1258,Saint Seiya: Kamigami no Atsuki Tatakai,1258
1259,Saint Seiya: Tenkai-hen Josou - Overture,1259
1260,Saint Seiya: Saishuu Seisen no Senshi-tachi,1260
1261,Kyattou Ninden Teyandee,1261
1262,Macross II: Lovers Again,1262
1263,Suika,1263
1264,Yoroiden Samurai Troopers,1264
1265,Yoroiden Samurai Troopers Gaiden,1265
1266,Yoroiden Samurai Troopers Kikoutei Densetsu,1266
1267,Yoroiden Samurai Troopers Message,1267
1268,Aquarian Age: Saga II - Don't Forget Me...,1268
1269,Bio Hunter,1269
1270,Black Magic M-66,1270
1271,Kyoukasho ni Nai!,1271
1272,Injuu Gakuen La Blue Girl,1272
1273,Injuu Gakuen La☆Blue Girl: Fukkatsu-hen,1273
1274,Injuu Gakuen EX,1274
1275,Can Can Bunny Extra,1275
1276,Ys,1276
1277,Ys: Tenkuu no Shinden - Adol Christine no Bouken,1277
1278,Bishoujo Senshi Sailor Moon SuperS Gaiden: Ami-chan no Hatsukoi,1278
1279,Taiyou no Ko Esteban,1279
1280,Mamono Hunter Youko,1280
1281,Gakkou no Kaidan,1281
1283,Choujuu Densetsu Gestalt,1283
1284,Houma Hunter Lime,1284
1285,Soukihei MD Geist,1285
1286,MD Geist II: Death Force,1286
1287,Odin: Koushi Hansen Starlight,1287
1288,Kidou Keisatsu Patlabor,1288
1289,Kidou Keisatsu Patlabor: New OVA,1289
1290,WXIII Kidou Keisatsu Patlabor,1290
1292,Afro Samurai,1292
1293,Urusei Yatsura,1293
1295,A-Ko The Versus,1295
1296,Project A-Ko 2: Daitokuji Zaibatsu no Inbou,1296
1297,Project A-Ko 3: Cinderella Rhapsody,1297
1298,Project A-Ko 4: Final,1298
1299,Flag,1299
1300,Omishi Mahou Gekijou: Risky★Safety,1300
1301,Ginga Tetsudou 999 (Movie),1301
1302,Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki,1302
1303,The Animatrix,1303
1311,Chobits Recap,1311
1312,Chikyuu Bouei Kigyou Dai-Guard,1312
1313,Digimon Adventure 02,1313
1314,DT Eightron,1314
1316,Idaten Jump,1316
1317,Eyeshield 21: Maboroshi no Golden Bowl,1317
1324,Earthian,1324
1325,Hamelin no Violin Hiki,1325
1327,Aoki Densetsu Shoot!,1327
1328,One Pound Gospel,1328
1329,Ohoshi-sama no Rail,1329
1331,Dragon Pink,1331
1332,Elf no Wakaokusama,1332
1333,Fushigi na Koala Blinky,1333
1335,Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi,1335
1336,Kyoushoku Soukou Guyver II,1336
1337,Dororon Enma-kun,1337
1338,Shin Megami Tensei: Tokyo Mokushiroku,1338
1339,Cool Devices,1339
1340,Yami no Shihosha Judge,1340
1341,Violence Jack: Harlem Bomber-hen,1341
1342,Violence Jack: Jigoku Gai-hen,1342
1343,Violence Jack: Hell's Wind-hen,1343
1344,Eightman After,1344
1345,Soujuu Senshi Psychic Wars,1345
1346,AD Police,1346
1347,Bubblegum Crisis,1347
1348,Bubblegum Crash,1348
1349,A.D. Police (TV),1349
1350,Parasite Dolls,1350
1351,Angel Cop,1351
1352,Cyber City Oedo 808,1352
1353,The Urotsuki,1353
1355,Makyuu Senjou,1355
1356,Hokuto no Ken 2,1356
1357,Shin Hokuto no Ken,1357
1358,Hokuto no Ken Movie,1358
1359,Nikutai Ten'i,1359
1360,Makai Tenshi Djibril,1360
1361,Final Fantasy: The Spirits Within,1361
1362,Street Fighter II Movie,1362
1363,Detective Conan Movie 04: Captured in Her Eyes,1363
1364,Detective Conan Movie 05: Countdown to Heaven,1364
1365,Detective Conan Movie 06: The Phantom of Baker Street,1365
1366,Detective Conan Movie 07: Crossroad in the Ancient Capital,1366
1367,Detective Conan Movie 08: Magician of the Silver Sky,1367
1368,Detective Conan OVA 06: Follow the Vanished Diamond! Conan & Heiji vs. Kid!,1368
1369,Detective Conan OVA 01: Conan vs. Kid vs. Yaiba,1369
1370,Atama Yama,1370
1371,Hi no Tori,1371
1372,Taiho Shichau zo (TV),1372
1373,Black Jack Specials: Inochi wo Meguru Yottsu no Kiseki,1373
1374,Kyoushoku Soukou Guyver (2005),1374
1376,Ojamajo Doremi Na-i-sho,1376
1379,Kino no Tabi: Nanika wo Suru Tame ni - Life Goes On.,1379
1380,Blue Gender: The Warrior,1380
1381,Seikai no Monshou Special,1381
1382,Yuusha-Ou GaoGaiGar Final,1382
1384,Kyuuketsuhime Miyu,1384
1385,Kurohime: Shikkoku no Yakata,1385
1386,Blood Royale,1386
1387,Yakin Byoutou,1387
1388,Yakin Byoutou Ni,1388
1389,Yakin Byoutou San,1389
1390,Parade Parade,1390
1391,Future GPX Cyber Formula,1391
1392,Future GPX Cyber Formula 11,1392
1393,Future GPX Cyber Formula Zero,1393
1394,Future GPX Cyber Formula Saga,1394
1395,Future GPX Cyber Formula Sin,1395
1398,Macross Dynamite 7,1398
1399,Macross 7 Encore,1399
1400,Macross 7 Movie: Ginga ga Ore wo Yondeiru!,1400
1401,Bible Black: New Testament,1401
1402,Princess Memory,1402
1403,Tsumamigui,1403
1404,Flutter of Birds: Tori-tachi no Habataki,1404
1405,Tokio Kidou Police,1405
1406,Gibo,1406
1407,Stainless Night,1407
1408,Kao no nai Tsuki,1408
1409,IGPX: Immortal Grand Prix,1409
1410,IGPX: Immortal Grand Prix (2005) 2nd Season,1410
1411,VS Knight Lamune & 40 Fresh,1411
1412,Lupin III,1412
1413,Lupin III: Alcatraz Connection,1413
1414,Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori,1414
1415,Lupin III: Bye Bye Liberty - Kiki Ippatsu!,1415
1416,Lupin III: Dead or Alive,1416
1418,"Lupin III: Episode 0 ""First Contact""",1418
1419,Lupin III: Kutabare! Nostradamus,1419
1420,Lupin III: Russia yori Ai wo Komete,1420
1421,Lupin III: Hemingway Paper no Nazo,1421
1422,Lupin III: $1 Money Wars,1422
1423,Lupin III: Napoleon no Jisho wo Ubae,1423
1424,Lupin III: Otakara Henkyaku Daisakusen!!,1424
1425,Lupin III: Part II,1425
1426,Lupin III: Part III,1426
1427,Lupin III: Ikiteita Majutsushi,1427
1428,Lupin III: Pilot Film (1978),1428
1429,Lupin III: Nusumareta Lupin,1429
1430,Lupin III: Cagliostro no Shiro,1430
1431,Lupin III: Ai no Da Capo - Fujiko's Unlucky Days,1431
1432,Lupin III: Fuuma Ichizoku no Inbou,1432
1433,Lupin III: Babylon no Ougon Densetsu,1433
1434,Lupin III: Harimao no Zaihou wo Oe!!,1434
1435,Lupin III: Lupin vs. Fukusei-ningen,1435
1436,Lupin III: Twilight Gemini no Himitsu,1436
1437,Lupin III: Honoo no Kioku - Tokyo Crisis,1437
1439,Lupin III: Walther P-38,1439
1441,Ginga Tetsudou no Yoru,1441
1442,Alexander Senki,1442
1443,Sol Bianca,1443
1444,Sol Bianca: Taiyou no Fune,1444
1445,Mach GoGoGo,1445
1448,Hyakujuu-Ou GoLion,1448
1450,Brigadoon: Marin to Melan,1450
1451,Shuranosuke Zanmaken: Shikamamon no Otoko,1451
1452,The Samurai,1452
1453,Maison Ikkoku,1453
1455,Makai Tenshou,1455
1456,L/R: Licensed by Royal,1456
1457,Key the Metal Idol,1457
1458,Uchuu no Kishi Tekkaman,1458
1459,Uchuu no Kishi Tekkaman Blade,1459
1460,Uchuu no Kishi Tekkaman Blade II,1460
1465,Hakaima Sadamitsu,1465
1466,Hakugei Densetsu,1466
1468,Baoh Raihousha,1468
1469,Monster Farm: Enbanseki no Himitsu,1469
1470,City Hunter,1470
1471,City Hunter 2,1471
1472,City Hunter 3,1472
1473,City Hunter '91,1473
1474,City Hunter: Ai to Shukumei no Magnum,1474
1475,City Hunter: Bay City Wars,1475
1476,City Hunter: Hyakuman Dollar no Inbou,1476
1477,City Hunter: The Secret Service,1477
1478,City Hunter: Goodbye My Sweetheart,1478
1479,City Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo,1479
1480,Sky Girls OVA,1480
1481,"Urusei Yatsura: Haru da, Tobidase!",1481
1482,D.Gray-man,1482
1483,Master Keaton,1483
1484,Youma,1484
1485,Akachan to Boku,1485
1486,Kodomo no Omocha (TV),1486
1487,.hack//Unison,1487
1488,Area 88,1488
1489,Renkin San-kyuu Magical? Pokaan Specials,1489
1490,Ginga Tetsudou Monogatari,1490
1491,Ginga Tetsudou 999,1491
1492,Project ARMS,1492
1493,Project ARMS: The 2nd Chapter,1493
1494,Darkside Blues,1494
1495,Maetel Legend,1495
1496,Fushigi no Kuni no Miyuki-chan,1496
1497,Aru Machi Kado no Monogatari,1497
1498,Black Blood Brothers,1498
1499,MaMa,1499
1500,Teizokurei Daydream,1500
1501,Kaleido Star: Good da yo! Goood!!,1501
1502,Mahou Shoujo Pretty Sammy (1996),1502
1503,Mahou Shoujo Pretty Sammy Specials,1503
1504,Macross Flash Back 2012,1504
1505,Detective Conan Movie 09: Strategy Above the Depths,1505
1506,Detective Conan Movie 10: Requiem of the Detectives,1506
1508,Sci-fi Harry,1508
1509,Mamotte! Lollipop,1509
1510,Imouto de Ikou!,1510
1511,Gakuen: Chijoku no Zushiki,1511
1512,Court no Naka no Tenshi-tachi,1512
1513,Kaette Kita Court no Naka no Tenshi-tachi,1513
1514,UFO Princess Valkyrie 3: Seiresetsu no Hanayome,1514
1515,Sentou Yousei Shoujo Tasukete! Mave-chan,1515
1516,Kirarin☆Revolution,1516
1517,Silent Möbius,1517
1519,Black Lagoon: The Second Barrage,1519
1520,Black Jack,1520
1521,Black Jack the Movie,1521
1524,Fuujin Monogatari,1524
1525,Pokemon Crystal: Raikou Ikazuchi no Densetsu,1525
1526,Pokemon Advanced Generation: Mew to Hadou no Yuusha Lucario,1526
1527,Pokemon: Senritsu no Mirage Pokemon,1527
1528,Bishoujo Yuugekitai Battle Skipper,1528
1529,De:vadasy,1529
1530,Kanon (2006),1530
1531,Shakugan no Shana SP: Koi to Onsen no Kougai Gakushuu!,1531
1532,Suki na Mono wa Suki Dakara Shou ga Nai!!,1532
1533,Ai Tenshi Densetsu Wedding Peach,1533
1534,Futari wa Precure: Splash☆Star,1534
1535,Death Note,1535
1536,Busou Renkin,1536
1537,Genshi Shounen Ryuu,1537
1538,Pumpkin Scissors,1538
1539,Touch: Cross Road - Kaze no Yukue,1539
1540,"Touch: Miss Lonely Yesterday - Are kara, Kimi wa...",1540
1541,Souten no Ken,1541
1542,Brain Powerd,1542
1543,Yoake Mae yori Ruriiro na: Crescent Love,1543
1544,Super Robot Taisen OG The Animation,1544
1546,Negima!?,1546
1547,Obake no Q-tarou,1547
1548,Shin Taketori Monogatari: 1000-nen Joou,1548
1549,1000-nen Joou: Queen Millennia,1549
1550,Attack No.1,1550
1552,Hiatari Ryoukou! Yume no Naka ni Kimi ga Ita,1552
1553,Queen Emeraldas,1553
1554,Asatte no Houkou.,1554
1555,Tokimeki Memorial: Only Love,1555
1556,Kikoushi Enma,1556
1557,Shounen Onmyouji,1557
1558,Yarima Queen,1558
1559,Shijou Saikyou no Deshi Kenichi,1559
1560,Choujin Gakuen Gowcaizer: The Voltage Fighters,1560
